,1 2 1082040961
47746,1657 53 10868998
47747,161 1 1086899957
47748,53 1667 10869000
47749,1070 598 1086900
47750,53 1667 10869001
47751,53 1657 10869002
47752,42 72 1086901495
47753,1608 1647 108690
47754,1667 53 10869023
47755,1657 53 10869026
47756,53 1657 10869027
47757,53 1667 10869036
47758,361 1417 1086904
47759,970 617 10869053
47760,970 502 10869053
47761,970 1641 1086905
47762,1406 809 1086905
47763,1013 1253 108690
47764,1 161 1086906409
47765,1158 1255 108690
47766,109 681 10869067
47767,1158 1072 108690
47768,1158 1423 108690
47769,1158 1072 108690
47770,1072 1158 108690
47771,1072 1158 108690
47772,686 621 10869074
47773,1158 1072 108690
47774,1158 1072 108690
47775,249 318 10869076
47776,1436 421 1086907
47777,249 1343 1086907
47778,1158 1072 108690
47779,249 1648 1086907
47780,1543 475 1086907
47781,1285 318 1086907
47782,249 1074 1086907
47783,1487 1226 108690
47784,1253 1013 108690
47785,1487 161 1086908
47786,1346 1314 108690
47787,1072 1158 108690
47788,1487 1673 108690
47789,1673 1487 108690
47790,1487 1673 108690
47791,1255 1158 108690
47792,482 1674 1086909
47793,1255 1359 108690
47794,1189 620 1086909
47795,1158 1072 108691
47796,1158 1255 108691
47797,1158 1255 108691
47798,809 1406 1086910
47799,1675 582 1086910
47800,1013 1253 108691
47801,447 1255 1086911
47802,1031 42 10869113
47803,711 644 10869115
47804,644 711 10869116
47805,1668 615 1086911
47806,53 1667 10869119
47807,711 644 10869119
47808,1327 711 1086912
47809,1488 518 1086912
47810,101 176 10869126
47811,1339 504 1086912
47812,617 970 10869129
47813,1641 970 1086912
47814,617 1332 1086913
47815,617 431 10869131
47816,1667 53 10869131
47817,617 970 10869131
47818,711 1327 1086913
47819,1641 970 1086913
47820,617 644 10869132
47821,1327 711 1086913
47822,617 1667 1086914
47823,1253 1013 108691
47824,708 812 10869151
47825,768 1304 1086915
47826,686 1676 1086915
47827,495 741 10869158
47828,282 66 108691632
47829,1667 617 1086916
47830,1231 1667 108691
47831,245 1283 1086916
47832,1313 1387 108691
47833,1313 1387 108691
47834,1667 1231 108691
47835,644 617 10869171
47836,353 298 10869173
47837,1642 822 1086917
47838,1313 9 108691777
47839,353 194 10869177
47840,161 1 1086918105
47841,161 1487 1086918
47842,44 249 108691829
47843,12 1387 10869185
47844,1231 1667 108691
47845,12 1312 10869193
47846,1 3 1086919478
47847,1 3 1086919640
47848,1313 9 108692012
47849,509 1255 1086920
47850,1136 781 1086920
47851,1668 1379 108692
47852,1136 234 1086920
47853,234 1136 1086920
47854,617 1667 1086920
47855,1343 1253 108692
47856,1343 281 1086921
47857,1343 249 1086921
47858,1302 338 1086921
47859,1290 1677 108692
47860,1314 1346 108692
47861,57 1616 10869216
47862,518 1488 1086921
47863,1304 768 1086922
47864,1545 9 108692236
47865,1489 1029 108692
47866,1406 809 1086922
47867,1668 454 1086923
47868,621 686 10869234
47869,1270 831 1086923
47870,1270 686 1086923
47871,518 1488 1086923
47872,777 1639 1086924
47873,644 1616 1086924
47874,1130 34 10869244
47875,1130 19 10869244
47876,161 1673 1086924
47877,1383 1542 108692
47878,393 263 10869251
47879,393 1190 1086925
47880,768 886 10869252
47881,234 1616 1086925
47882,1312 12 10869255
47883,1542 1383 108692
47884,686 621 10869260
47885,686 1270 1086926
47886,1667 617 1086926
47887,1270 686 1086926
47888,12 1312 10869261
47889,686 1270 1086926
47890,234 1312 1086926
47891,1312 12 10869263
47892,234 1312 1086926
47893,1312 234 1086926
47894,12 1312 10869264
47895,1312 12 10869264
47896,34 1130 10869266
47897,12 1312 10869266
47898,234 1312 1086926
47899,281 1343 1086926
47900,1312 234 1086926
47901,12 1312 10869272
47902,1052 1648 108692
47903,1312 12 10869272
47904,1312 12 10869272
47905,12 1312 10869273
47906,1052 1136 108692
47907,12 1312 10869273
47908,1312 12 10869274
47909,598 1474 1086927
47910,12 1312 10869274
47911,234 1312 1086927
47912,1312 12 10869276
47913,1312 234 1086927
47914,12 1312 10869276
47915,234 1312 1086927
47916,1312 12 10869277
47917,12 1312 10869278
47918,1312 12 10869279
47919,12 1312 10869280
47920,1312 12 10869280
47921,12 1312 10869281
47922,1312 12 10869282
47923,12 1312 10869282
47924,1312 12 10869283
47925,9 1313 108692836
47926,12 1312 10869284
47927,679 72 108692852
47928,1379 1668 108692
47929,72 679 108692860
47930,1312 12 10869286
47931,234 1312 1086928
47932,1312 234 1086928
47933,342 544 10869288
47934,12 1312 10869288
47935,1526 1130 108692
47936,1312 12 10869289
47937,523 1269 1086928
47938,12 1312 10869290
47939,234 1312 1086929
47940,1312 12 10869291
47941,12 1312 10869291
47942,1312 234 1086929
47943,1312 234 1086929
47944,234 1312 1086929
47945,1312 234 1086929
47946,234 1312 1086929
47947,582 1675 1086929
47948,12 1312 10869293
47949,281 708 10869294
47950,1316 72 10869294
47951,1312 12 10869294
47952,12 1312 10869295
47953,234 1312 1086929
47954,679 72 108692968
47955,1312 234 1086929
47956,1312 12 10869298
47957,234 1312 1086929
47958,72 679 108692986
47959,12 1312 10869299
47960,1312 234 1086929
47961,679 72 108693004
47962,234 1312 1086930
47963,1312 12 10869300
47964,1312 234 1086930
47965,12 1312 10869301
47966,72 679 108693018
47967,1312 12 10869301
47968,781 1136 1086930
47969,12 1312 10869302
47970,12 1312 10869302
47971,1312 12 10869302
47972,12 1312 10869303
47973,1332 617 1086930
47974,1312 12 10869303
47975,1312 12 10869304
47976,12 1312 10869305
47977,1312 12 10869306
47978,12 1312 10869306
47979,1312 12 10869307
47980,12 1312 10869307
47981,1312 12 10869308
47982,12 1312 10869309
47983,1312 12 10869309
47984,1312 12 10869312
47985,12 1312 10869312
47986,1312 12 10869313
47987,1644 812 1086931
47988,1312 12 10869313
47989,1644 67 10869313
47990,809 1406 1086931
47991,72 679 108693163
47992,12 1312 10869316
47993,809 1379 1086931
47994,1343 281 1086931
47995,357 1644 1086931
47996,281 1343 1086932
47997,357 1343 1086932
47998,1648 249 1086932
47999,1644 357 1086932
48000,357 1616 1086932
48001,357 1644 1086932
48002,1602 59 10869329
48003,1472 949 1086932
48004,1648 1052 108693
48005,777 537 10869331
48006,1644 357 1086933
48007,357 1644 1086933
48008,1586 1557 108693
48009,1248 768 1086933
48010,338 1302 1086933
48011,19 1130 10869337
48012,1487 42 10869337
48013,812 1644 1086933
48014,19 1130 10869339
48015,1602 1678 108693
48016,1679 1565 108693
48017,1623 711 1086934
48018,1679 1565 108693
48019,1679 1565 108693
48020,1679 1565 108693
48021,1679 1565 108693
48022,1565 1679 108693
48023,249 44 108693428
48024,1565 1679 108693
48025,249 1648 1086934
48026,1679 1565 108693
48027,176 1565 1086934
48028,1346 1314 108693
48029,1679 569 1086934
48030,1676 686 1086934
48031,1158 1072 108693
48032,686 1676 1086935
48033,768 1248 1086935
48034,1580 1545 108693
48035,32 1312 10869350
48036,569 1679 1086935
48037,1565 176 1086935
48038,1312 32 10869351
48039,176 1565 1086935
48040,1644 812 1086935
48041,1676 686 1086935
48042,1580 1676 108693
48043,1676 1580 108693
48044,1565 176 1086935
48045,176 1565 1086935
48046,1676 1580 108693
48047,1565 1679 108693
48048,1565 176 1086935
48049,1644 1623 108693
48050,1580 1577 108693
48051,1676 1580 108693
48052,1580 1676 108693
48053,1580 1676 108693
48054,1580 1676 108693
48055,1580 155 1086935
48056,1679 569 1086935
48057,1676 1580 108693
48058,1343 281 1086935
48059,1314 1346 108693
48060,1676 1580 108693
48061,302 403 10869358
48062,1343 357 1086935
48063,1580 1676 108693
48064,1029 1489 108693
48065,1256 1680 108693
48066,1676 1580 108693
48067,1580 1676 108693
48068,1580 1676 108693
48069,1676 1580 108693
48070,569 1679 1086936
48071,1679 1565 108693
48072,1676 1580 108693
48073,679 72 108693618
48074,679 72 108693621
48075,372 1343 1086936
48076,1580 1676 108693
48077,1580 1676 108693
48078,1676 1580 108693
48079,800 1256 1086936
48080,1676 1580 108693
48081,1565 1679 108693
48082,1343 372 1086936
48083,1676 1580 108693
48084,1648 249 1086936
48085,1580 1676 108693
48086,1676 1580 108693
48087,1256 800 1086936
48088,621 686 10869365
48089,1580 1676 108693
48090,1580 1676 108693
48091,1676 1580 108693
48092,1676 1580 108693
48093,1676 1580 108693
48094,1580 1522 108693
48095,431 617 10869367
48096,1580 1676 108693
48097,249 1648 1086936
48098,1676 1580 108693
48099,621 1526 1086936
48100,249 1580 1086936
48101,1580 1676 108693
48102,1580 249 1086937
48103,621 1647 1086937
48104,1676 1580 108693
48105,1072 1158 108693
48106,1158 1072 108693
48107,1580 1676 108693
48108,1072 1158 108693
48109,1545 1580 108693
48110,1647 9 108693725
48111,1580 1545 108693
48112,1676 1580 108693
48113,1158 1072 108693
48114,1647 193 1086937
48115,1647 1608 108693
48116,1580 1554 108693
48117,621 824 10869373
48118,1647 621 1086937
48119,9 1647 108693737
48120,67 1072 10869373
48121,1355 1033 108693
48122,1648 249 1086937
48123,1072 1158 108693
48124,1580 1676 108693
48125,1158 1072 108693
48126,1355 1183 108693
48127,1647 9 108693741
48128,1072 1158 108693
48129,1355 42 10869374
48130,1158 1072 108693
48131,1072 1158 108693
48132,1676 1580 108693
48133,1158 1072 108693
48134,1580 1676 108693
48135,621 1647 1086937
48136,621 768 10869376
48137,1158 1072 108693
48138,1580 1586 108693
48139,1580 1283 108693
48140,1283 1580 108693
48141,1580 1283 108693
48142,1580 9 108693788
48143,687 1681 1086937
48144,372 1343 1086938
48145,768 1616 1086938
48146,372 713 10869380
48147,1039 1316 108693
48148,1158 1072 108693
48149,1679 569 1086938
48150,372 1493 1086938
48151,372 1580 1086938
48152,1580 518 1086938
48153,1072 1158 108693
48154,1580 372 1086938
48155,569 1679 1086938
48156,1580 372 1086938
48157,1283 1580 108693
48158,1580 1283 108693
48159,1679 1565 108693
48160,768 824 10869385
48161,372 1580 1086938
48162,1580 372 1086938
48163,298 353 10869385
48164,9 1580 108693861
48165,372 1580 1086938
48166,281 1343 1086938
48167,1500 144 1086938
48168,1580 372 1086938
48169,1580 9 108693871
48170,372 1580 1086938
48171,1679 569 1086938
48172,9 1580 108693879
48173,1565 1679 108693
48174,249 1580 1086938
48175,1580 9 108693888
48176,1580 249 1086938
48177,1565 176 1086938
48178,9 1580 108693897
48179,1580 9 108693898
48180,9 1580 108693901
48181,1580 9 108693905
48182,1580 9 108693907
48183,249 1580 1086939
48184,9 1580 108693912
48185,1580 1508 108693
48186,569 1679 1086939
48187,1072 1158 108693
48188,1580 249 1086939
48189,1554 1580 108693
48190,1231 234 1086939
48191,176 1565 1086939
48192,1580 9 108693926
48193,249 1580 1086939
48194,9 1580 108693929
48195,1158 1072 108693
48196,1565 176 1086939
48197,1580 1554 108693
48198,970 617 10869393
48199,1580 249 1086939
48200,1158 1072 108693
48201,1026 509 1086939
48202,970 617 10869393
48203,1580 9 108693936
48204,176 1565 1086939
48205,970 1641 1086939
48206,249 1580 1086939
48207,1072 1158 108693
48208,1379 809 1086939
48209,1580 249 1086939
48210,249 1580 1086939
48211,1554 1580 108693
48212,1158 1072 108693
48213,831 1270 1086939
48214,1580 249 1086939
48215,1072 1158 108693
48216,1580 1554 108693
48217,1565 176 1086939
48218,249 1580 1086939
48219,1158 1072 108693
48220,1343 281 1086939
48221,176 1565 1086939
48222,1554 1580 108693
48223,1679 569 1086939
48224,1158 1072 108693
48225,353 298 10869400
48226,249 654 10869400
48227,569 1679 1086940
48228,1565 176 1086940
48229,1679 1565 108694
48230,1554 1468 108694
48231,1554 1468 108694
48232,1554 1468 108694
48233,1565 1679 108694
48234,1565 176 1086940
48235,176 1565 1086940
48236,155 1580 1086940
48237,1565 176 1086940
48238,1406 1343 108694
48239,1679 569 1086940
48240,176 1565 1086940
48241,1343 1406 108694
48242,1406 1343 108694
48243,1565 176 1086941
48244,569 1679 1086941
48245,176 1565 1086941
48246,298 353 10869413
48247,1568 332 1086941
48248,1343 1406 108694
48249,1406 1343 108694
48250,1406 1343 108694
48251,1679 569 1086941
48252,1343 1406 108694
48253,1343 1406 108694
48254,1406 1343 108694
48255,1270 831 1086943
48256,809 1379 1086943
48257,372 482 10869434
48258,482 372 10869435
48259,193 1647 1086943
48260,372 482 10869437
48261,482 372 10869439
48262,1379 809 1086944
48263,809 1379 1086944
48264,1675 582 1086944
48265,1675 1075 108694
48266,1565 176 1086944
48267,372 809 10869447
48268,176 1565 1086944
48269,372 482 10869447
48270,516 1281 1086944
48271,1565 176 1086944
48272,176 1565 1086944
48273,778 277 10869449
48274,1565 176 1086945
48275,176 1565 1086945
48276,582 1675 1086945
48277,809 372 10869453
48278,1379 809 1086945
48279,176 1565 1086946
48280,1093 1624 108694
48281,1565 176 1086947
48282,176 1565 1086947
48283,1565 176 1086947
48284,176 1565 1086947
48285,1565 176 1086947
48286,176 1565 1086947
48287,1565 176 1086947
48288,176 1565 1086947
48289,1565 176 1086948
48290,1255 509 1086949
48291,620 27 108695394
48292,620 654 10869553
48293,144 1500 1086963
48294,281 1343 1086963
48295,281 1580 1086963
48296,713 372 10869680
48297,1313 1403 108696
48298,1313 9 108696933
48299,32 1682 10869707
48300,32 1683 10869707
48301,32 1580 10869709
48302,32 1642 10869710
48303,176 1565 1086971
48304,1608 1647 108697
48305,41 1029 10869720
48306,1343 281 1086972
48307,281 1343 1086972
48308,1113 1343 108697
48309,536 193 10869731
48310,1343 281 1086973
48311,1343 1113 108697
48312,1281 516 1086973
48313,1677 1585 108697
48314,1677 1290 108697
48315,1113 1343 108697
48316,1313 507 1086974
48317,281 1343 1086977
48318,1647 621 1086978
48319,1647 193 1086978
48320,1647 1608 108697
48321,1253 1343 108698
48322,322 1021 1086981
48323,1676 1580 108698
48324,537 777 10869825
48325,1667 1684 108698
48326,1624 1093 108698
48327,777 537 10869867
48328,779 1308 1086987
48329,1346 1314 108698
48330,1314 1346 108698
48331,1332 495 1086989
48332,1253 1272 108698
48333,1443 547 1086989
48334,667 1130 1086989
48335,277 778 10869901
48336,537 777 10869909
48337,1562 1342 108699
48338,1673 161 1086991
48339,1522 1580 108699
48340,1359 1255 108699
48341,337 317 10869930
48342,1487 42 10869949
48343,1308 779 1086995
48344,1652 1514 108699
48345,615 616 10869986
48346,1021 322 1086998
48347,367 337 10869989
48348,516 453 10869993
48349,544 342 10869994
48350,708 281 10869999
48351,620 679 10870024
48352,605 620 10870027
48353,250 713 10870035
48354,250 1665 1087003
48355,679 620 10870038
48356,474 1679 1087004
48357,1608 1647 108700
48358,1608 799 1087004
48359,1254 1234 108700
48360,799 1608 1087005
48361,1608 799 1087005
48362,1231 1667 108700
48363,799 1608 1087005
48364,1608 799 1087005
48365,1255 1359 108700
48366,1500 144 1087007
48367,250 1255 1087007
48368,250 1255 1087007
48369,700 822 10870085
48370,249 1021 1087009
48371,620 679 10870113
48372,679 620 10870116
48373,621 1647 1087012
48374,1255 1231 108701
48375,1231 1255 108701
48376,1255 1231 108701
48377,1253 1685 108701
48378,1253 1685 108701
48379,1383 1542 108701
48380,193 1647 1087015
48381,1021 249 1087016
48382,1545 1580 108701
48383,620 679 10870168
48384,1545 1580 108701
48385,620 605 10870169
48386,193 536 10870176
48387,768 72 108701781
48388,768 924 10870184
48389,454 1668 1087018
48390,32 1021 10870189
48391,536 193 10870194
48392,1021 32 10870195
48393,392 72 108701983
48394,1601 1383 108702
48395,1624 337 1087020
48396,1343 1113 108702
48397,1383 1601 108702
48398,1343 281 1087020
48399,1542 1383 108702
48400,1383 1542 108702
48401,1343 1253 108702
48402,1601 1383 108702
48403,1343 1406 108702
48404,322 1021 1087021
48405,706 800 10870213
48406,1383 1601 108702
48407,1601 1383 108702
48408,1383 1601 108702
48409,1601 1383 108702
48410,777 537 10870230
48411,727 475 10870230
48412,393 346 10870232
48413,193 536 10870234
48414,1601 862 1087023
48415,193 1343 1087023
48416,276 1343 1087023
48417,1686 393 1087024
48418,687 277 10870241
48419,536 193 10870249
48420,1343 193 1087025
48421,193 1343 1087025
48422,1343 276 1087025
48423,1343 193 1087025
48424,481 1648 1087025
48425,193 1343 1087026
48426,1343 193 1087026
48427,172 840 10870263
48428,172 495 10870265
48429,1520 919 1087027
48430,172 1603 1087027
48431,1520 912 1087027
48432,337 367 10870275
48433,1520 1513 108702
48434,337 1624 1087027
48435,1520 716 1087027
48436,193 1343 1087027
48437,884 713 10870282
48438,799 1475 1087029
48439,1314 1346 108703
48440,1522 537 1087030
48441,1346 1314 108703
48442,728 1573 1087032
48443,1189 1489 108703
48444,1189 128 1087032
48445,878 1189 1087032
48446,1189 878 1087032
48447,1189 543 1087032
48448,1189 1665 108703
48449,1189 1554 108703
48450,1447 1500 108703
48451,249 1021 1087034
48452,933 1687 1087035
48453,1514 919 1087035
48454,1021 322 1087036
48455,1021 249 1087036
48456,128 1189 1087036
48457,1688 1005 108703
48458,1688 389 1087038
48459,1688 1189 108703
48460,1 3 1087038707
48461,1688 277 1087038
48462,1253 272 1087038
48463,1253 1688 108703
48464,1253 50 10870395
48465,1676 1580 108703
48466,1253 1408 108703
48467,1029 41 10870437
48468,1029 1237 108704
48469,276 1343 1087056
48470,1686 220 1087057
48471,1554 1189 108705
48472,462 1646 1087059
48473,462 1638 1087059
48474,1646 462 1087059
48475,249 1021 1087059
48476,713 884 10870601
48477,1373 713 1087060
48478,713 1326 1087060
48479,713 1158 1087060
48480,779 1308 1087061
48481,249 547 10870620
48482,1668 454 1087063
48483,342 544 10870633
48484,1586 1580 108706
48485,1189 128 1087064
48486,1189 1688 108706
48487,1314 1346 108706
48488,1387 12 10870656
48489,1387 1313 108706
48490,1387 1313 108706
48491,1474 598 1087066
48492,1387 1313 108706
48493,1474 598 1087066
48494,1189 1282 108706
48495,42 1161 10870670
48496,1282 1189 108706
48497,42 1689 10870671
48498,1158 713 1087067
48499,42 1487 10870671
48500,1638 462 1087067
48501,1158 1423 108706
48502,606 1362 1087067
48503,606 128 10870675
48504,1408 1253 108706
48505,1648 481 1087068
48506,1608 799 1087068
48507,1196 9 108706895
48508,41 1029 10870690
48509,281 708 10870696
48510,799 1608 1087069
48511,1608 799 1087069
48512,547 1443 1087070
48513,1021 249 1087070
48514,32 1689 10870713
48515,1013 398 1087071
48516,1365 810 1087071
48517,42 1690 10870718
48518,1690 42 10870720
48519,1681 41 10870726
48520,454 1668 1087073
48521,1362 606 1087074
48522,41 1681 10870747
48523,42 1691 10870750
48524,799 1608 1087075
48525,1690 1344 108707
